dataset,model,device,chosen_nc_score,covratio,alpha,structuring_element,se_params,random_seed,coverage,stretch,cp_quantile
wbc,universeg,cuda:0,fixed_disk,0.999,0.1,cross,{'strict_radius': True},2017,0.975,2.1600879985313792,11
wbc,universeg,cuda:0,fixed_disk,0.999,0.05,cross,{'strict_radius': True},2017,1.0,2.726040191822866,16
wbc,universeg,cuda:0,fixed_disk,0.9,0.1,cross,{'strict_radius': True},2018,1.0,1.2002405341419604,2
wbc,universeg,cuda:0,fixed_disk,0.9,0.05,cross,{'strict_radius': True},2018,1.0,1.602926244763084,6
wbc,universeg,cuda:0,fixed_disk,0.99,0.1,cross,{'strict_radius': True},2018,1.0,2.001887673403079,10
wbc,universeg,cuda:0,fixed_disk,0.99,0.05,cross,{'strict_radius': True},2018,1.0,2.987329155618506,19
wbc,universeg,cuda:0,fixed_disk,0.999,0.1,cross,{'strict_radius': True},2018,1.0,2.208860964850488,12
wbc,universeg,cuda:0,fixed_disk,0.999,0.05,cross,{'strict_radius': True},2018,1.0,3.4725979929832334,23
wbc,universeg,cuda:0,fixed_disk,0.9,0.1,cross,{'strict_radius': True},2019,0.95,1.1050675403534118,1
wbc,universeg,cuda:0,fixed_disk,0.9,0.05,cross,{'strict_radius': True},2019,1.0,2.4139939501147456,13
wbc,universeg,cuda:0,fixed_disk,0.99,0.1,cross,{'strict_radius': True},2019,0.875,1.6419352193065204,6
wbc,universeg,cuda:0,fixed_disk,0.99,0.05,cross,{'strict_radius': True},2019,1.0,3.9010535583593295,25
wbc,universeg,cuda:0,fixed_disk,0.999,0.1,cross,{'strict_radius': True},2019,0.95,2.0778694885516567,10
wbc,universeg,cuda:0,fixed_disk,0.999,0.05,cross,{'strict_radius': True},2019,1.0,4.308119048317243,28
wbc,universeg,cuda:0,fixed_disk,0.9,0.1,cross,{'strict_radius': True},2020,1.0,1.0999785961234927,1
wbc,universeg,cuda:0,fixed_disk,0.9,0.05,cross,{'strict_radius': True},2020,1.0,1.0999785961234927,1
wbc,universeg,cuda:0,fixed_disk,0.99,0.1,cross,{'strict_radius': True},2020,0.875,1.399967088450942,4
wbc,universeg,cuda:0,fixed_disk,0.99,0.05,cross,{'strict_radius': True},2020,1.0,2.2096901575424406,12
wbc,universeg,cuda:0,fixed_disk,0.999,0.1,cross,{'strict_radius': True},2020,0.875,1.5974447464911212,6
wbc,universeg,cuda:0,fixed_disk,0.999,0.05,cross,{'strict_radius': True},2020,1.0,2.5384046965307028,15
wbc,universeg,cuda:0,fixed_disk,0.9,0.1,cross,{'strict_radius': True},2021,0.975,1.0965109005894111,1
wbc,universeg,cuda:0,fixed_disk,0.9,0.05,cross,{'strict_radius': True},2021,1.0,1.8750824045391492,9
wbc,universeg,cuda:0,fixed_disk,0.99,0.1,cross,{'strict_radius': True},2021,0.975,1.7769686557557585,8
wbc,universeg,cuda:0,fixed_disk,0.99,0.05,cross,{'strict_radius': True},2021,1.0,3.400198053253092,23
wbc,universeg,cuda:0,fixed_disk,0.999,0.1,cross,{'strict_radius': True},2021,0.975,1.9743615945995099,10
wbc,universeg,cuda:0,fixed_disk,0.999,0.05,cross,{'strict_radius': True},2021,1.0,3.8944582453490417,27
wbc,universeg,cuda:0,fixed_disk,0.9,0.1,cross,{'strict_radius': True},2022,0.875,1.0,0
wbc,universeg,cuda:0,fixed_disk,0.9,0.05,cross,{'strict_radius': True},2022,1.0,1.213479835251802,2
wbc,universeg,cuda:0,fixed_disk,0.99,0.1,cross,{'strict_radius': True},2022,0.875,1.3221594517993833,3
wbc,universeg,cuda:0,fixed_disk,0.99,0.05,cross,{'strict_radius': True},2022,0.975,1.9691960697443243,9
wbc,universeg,cuda:0,fixed_disk,0.999,0.1,cross,{'strict_radius': True},2022,0.85,1.538875785343974,5
